region,energy_ratio,elevation,2,1,0,min_esa_voltage,max_esa_voltage
OA,1.7543859649122806,4.0,0.016874601725035014,-0.3643890793470118,1.0236906131681358,132.27513227513228,8465.608465608466
OA,1.7543859649122806,4.5,0.01270902405084267,-0.29362245245630375,0.7514449554995895,132.27513227513228,8465.608465608466
OA,1.7543859649122806,5.0,0.006354520674484528,-0.18161018755855862,0.29174760723866294,132.27513227513228,8465.608465608466
OA,1.7543859649122806,5.5,0.006882201562057785,-0.206924331472685,0.3262828681902061,132.27513227513228,8465.608465608466
OA,1.7543859649122806,6.0,0.002917576354888844,-0.1677271798092396,0.12305741798753596,132.27513227513228,8465.608465608466
OA,1.7543859649122806,6.5,-0.01001901495834178,-0.011051414670660217,-0.476839836503949,132.27513227513228,8465.608465608466
OA,1.7543859649122806,7.0,-0.029313728163645962,0.21414773634243034,-1.2646441172491896,132.27513227513228,8465.608465608466
OA,1.7543859649122806,7.5,-0.05135022589101981,0.47704408876849164,-2.204905481467648,132.27513227513228,8465.608465608466
OA,1.7543859649122806,8.0,-0.10542592704943922,1.1479255465223899,-4.456186411233366,132.27513227513228,8465.608465608466
OA,1.7543859649122806,8.5,-0.14888185739762044,1.6832962921658443,-6.317484812352378,132.27513227513228,8465.608465608466
OA,1.7543859649122806,9.0,-0.33029501505337033,3.926281015423446,-13.51580835010735,132.27513227513228,8465.608465608466
OA,1.7543859649122806,9.5,-0.3466041774216,4.033963564708296,-13.951335720766377,132.27513227513228,8465.608465608466
OA,1.7543859649122806,10.0,-0.5629579543684538,6.402577024021391,-20.975579946751758,132.27513227513228,8465.608465608466
OA,1.7699115044247788,-1.5,0.45676397481095166,-6.613772346048858,17.741123779955508,132.27513227513228,8465.608465608466
OA,1.7699115044247788,-1.0,0.1393757384677089,-1.893308679720251,2.269573667918702,132.27513227513228,8465.608465608466
OA,1.7699115044247788,-0.5,0.16899575955851787,-2.4344299803401928,6.0309798562754136,132.27513227513228,8465.608465608466
OA,1.7699115044247788,0.0,0.11665566383371642,-1.640977674490303,3.753086128095557,132.27513227513228,8465.608465608466
